0.24838,0.23987,0.37407,0.20346,0.12082,0.25032,0.3591,0.33423,0.22007,0.23966,0,0.23948,0.23045,0.33823,0.14787,0.191,0.41192,0.34541,0.41591,0.25627,0.21525,0.31679,0.27463,0.28809,0.21958,0.47026,0.42861,0.25863,0.29325,0.39424,0.1096,0.104,0.24761,0.32989,0.22599,0.22687,0.25942,0.19204,0.072255,0.21411,0.27754,0.25485,0.1717,0.23318,0.29365,0.22497,0.12215,0.25275,0.11449,0.18252,0.29145,0.23695,0.34472,0.25049,0.2036,0.25155,0.23328,0.24072,0.1647,0.29926,0.33705,0.22808,0.24303,0.29028,0.079257,0.04987,0.22153,0.27312,0.02812,0.053793,0.16602,0.12484,0.04249,0.14672,0.15778,0.028128,0.034074,0.14664,0.10108,0.038524,0.12663,0.13687
0.37251,0.35185,0.31015,1.1019,0.11406,0.66028,0.44705,0.34686,0.34795,0.65668,0.23948,0,0.15857,0.29212,0.2903,0.45658,0.34282,0.12032,0.26459,1.0476,0.56477,0.38347,0.56791,0.53059,0.16524,0.37488,0.40729,0.78005,0.5056,0.48063,0.078199,0.10357,0.42596,0.46194,0.40388,0.33331,0.29884,1.0471,0.088104,0.62506,0.46058,0.36366,0.33078,0.6208,0.22595,1.1886,0.13671,0.28917,0.29932,0.45376,0.32614,0.10666,0.29938,0.98634,0.55654,0.35868,0.57139,0.56913,0.13768,0.32856,0.42055,0.76382,0.46414,0.51234,0.078334,0.078226,0.38403,0.45177,0.020683,0.065781,0.11748,0.1691,0.042291,0.12823,0.18346,0.024827,0.058773,0.10422,0.17114,0.054046,0.13016,0.17665
0.17672,0.064186,0.25162,0.11666,0.095869,0.1934,0.34992,0.16061,0.36681,0.15967,0.23045,0.15857,0,0.36571,0.2132,0.16781,0.074648,0.20824,0.11736,0.14652,0.21365,0.15982,0.13754,0.36167,0.33632,0.11195,0.37853,0.07899,0.23513,0.055972,0.25055,0.14312,0.16405,0.13121,0.14117,0.051422,0.11058,0.11138,0.077443,0.19021,0.21632,0.1359,0.29231,0.16577,0.12814,0.14575,0.38729,0.29045,0.18016,0.14786,0,0.11825,0.019065,0.14194,0.21639,0.094037,0.12889,0.27437,0.21891,0.0024167,0.24351,0.07652,0.22552,0.0072184,0.20855,0.13193,0.15302,0.10922,0.045523,0.074138,0.082343,0.19184,0.018445,0.056554,0.082752,0.038149,0.069908,0.066833,0.18459,0.015634,0.050034,0.067844
0.61349,0.12539,0.71246,0.21985,0.14822,0.38197,0.89651,0.52103,0.44131,0.31015,0.33823,0.29212,0.36571,0,0.25191,0.25733,0.4164,0.57521,0.48254,0.25669,0.35018,0.31282,0.30095,0.55232,0.25872,0.43014,0.73103,0.24995,0.52873,0.43389,0.32736,0.25282,0.27923,0.25126,0.41038,0.1045,0.39419,0.20486,0.10634,0.33721,0.57702,0.39969,0.34279,0.31,0.22568,0.27217,0.30188,0.78569,0.20153,0.2255,0.13696,0.43421,0.25849,0.24425,0.32751,0.21162,0.2439,0.4237,0.16645,0.22327,0.50305,0.22206,0.41762,0.21478,0.30341,0.18899,0.24172,0.19606,0.022371,0.10003,0.15721,0.22446,0.036475,0.11032,0.16007,0.017556,0.084303,0.12881,0.20024,0.027943,0.08676,0.12777
0.15972,0.12701,0.25234,0.21652,0.12381,0.33862,0.36441,0.21764,0.32481,0.19431,0.14787,0.2903,0.2132,0.25191,0,0.19902,0.12321,0.11298,0.10474,0.23601,0.22155,0.19407,0.19359,0.40154,0.17827,0.19182,0.27479,0.23742,0.24733,0.17881,0.09891,0.1038,0.19366,0.18697,0.17472,0.11675,0.2265,0.20784,0.079575,0.28764,0.3318,0.20368,0.30139,0.18685,0.1378,0.26056,0.2139,0.25511,0.28956,0.18486,0.079264,0.09652,0.099911,0.23109,0.22016,0.16739,0.18432,0.3871,0.14167,0.14758,0.25859,0.21979,0.23524,0.15078,0.10381,0.095305,0.1772,0.17134,0.02365,0.058036,0.070236,0.19451,0.022039,0.064956,0.10134,0.025077,0.051855,0.064151,0.17302,0.022735,0.057955,0.096047
0.34925,0.3058,0.24867,0.46304,0.10305,0.39491,0.31184,0.2828,0.23897,0.37405,0.191,0.45658,0.16781,0.25733,0.19902,0,0.2876,0.1145,0.22836,0.37044,0.76133,0.36119,0.73538,0.38217,0.13864,0.27825,0.43606,0.53312,0.51124,0.4618,0.084465,0.098537,0.39186,0.45099,0.37843,0.26444,0.21782,0.45036,0.086602,0.39575,0.31147,0.30292,0.23288,0.37207,0.17725,0.46356,0.14459,0.25221,0.20939,0.7417,0.25582,0.086293,0.23415,0.35962,0.73394,0.31134,0.71112,0.39207,0.1124,0.2196,0.39786,0.51791,0.49408,0.49424,0.079674,0.085167,0.36163,0.44222,0.021786,0.09584,0.088041,0.17975,0.03225,0.12606,0.16966,0.023598,0.092094,0.074954,0.18638,0.042278,0.12569,0.14815
0.51004,0.35025,0.54314,0.3049,0.11315,0.34525,0.39653,0.44478,0.12932,0.30383,0.41192,0.34282,0.074648,0.4164,0.12321,0.2876,0,0.38707,0.76937,0.34036,0.35374,0.33238,0.5511,0.24825,0.089814,0.61399,0.56521,0.41618,0.46841,0.68645,0.076083,0.10071,0.32017,0.47395,0.40777,0.31712,0.34,0.2881,0.068054,0.29771,0.3042,0.33012,0.092379,0.29654,0.28796,0.32863,0.014649,0.26915,0.11101,0.29098,0.55199,0.24996,0.55322,0.32654,0.3342,0.26533,0.44836,0.21672,0.046034,0.35433,0.4222,0.36948,0.3777,0.50508,0.039567,0.050534,0.28345,0.40037,0.013713,0.065601,0.18998,0.097762,0.054165,0.19488,0.17428,0.011898,0.048424,0.15705,0.077232,0.051448,0.17207,0.14477
0.29911,0.041626,0.53757,0.065809,0.1059,0.19415,0.47703,0.39053,0.17889,0.1644,0.34541,0.12032,0.20824,0.57521,0.11298,0.1145,0.38707,0,0.4952,0.12335,0.14944,0.16251,0.16083,0.15793,0.10253,0.36571,0.44895,0.1014,0.23126,0.28752,0.18855,0.14071,0.13977,0.13634,0.18872,0.023013,0.24152,0.061648,0.065667,0.16221,0.25981,0.23958,0.10578,0.1703,0.19134,0.10981,0.13452,0.35124,0.072507,0.097034,0.11786,0.46991,0.22188,0.11984,0.14837,0.0689,0.1127,0.07097,0.025149,0.13013,0.23241,0.076906,0.17848,0.099901,0.15266,0.087116,0.12799,0.083064,0.0042535,0.059238,0.1224,0.11567,0.026008,0.08351,0.098273,0,0.044111,0.092954,0.090286,0.016132,0.059113,0.06428
0.51159,0.2528,0.48691,0.22549,0.11333,0.29707,0.37127,0.40664,0.12743,0.26789,0.41591,0.26459,0.11736,0.48254,0.10474,0.22836,0.76937,0.4952,0,0.26571,0.2762,0.26577,0.39164,0.19078,0.094599,0.47453,0.52011,0.28702,0.41866,0.51129,0.12429,0.13047,0.2569,0.3619,0.37646,0.22346,0.24603,0.21437,0.066751,0.25476,0.23243,0.29004,0.076422,0.2722,0.27015,0.25485,0.048325,0.29261,0.08497,0.22809,0.39764,0.30997,0.53094,0.25533,0.26739,0.18245,0.3212,0.13749,0.03707,0.21526,0.32685,0.25962,0.33511,0.34351,0.076654,0.073098,0.23219,0.30011,0.010565,0.070433,0.16244,0.095941,0.044992,0.15472,0.14513,0.0074867,0.053412,0.12689,0.072832,0.038764,0.1318,0.11087
0.29834,0.34953,0.31622,0.96659,0.10022,0.5035,0.40723,0.30257,0.32667,0.63249,0.25627,1.0476,0.14652,0.25669,0.23601,0.37044,0.34036,0.12335,0.26571,0,0.45877,0.38937,0.47991,0.50242,0.18559,0.38644,0.39698,0.62724,0.40747,0.438,0.066245,0.080389,0.4185,0.4251,0.32598,0.33647,0.31261,0.90551,0.075515,0.47497,0.42359,0.30403,0.32201,0.58266,0.24178,0.95963,0.12798,0.25863,0.2433,0.36529,0.32956,0.1227,0.30902,1.244,0.44778,0.36272,0.47583,0.5305,0.16102,0.35384,0.41872,0.61213,0.37309,0.45437,0.071795,0.056544,0.38552,0.41803,0.024271,0.037213,0.15194,0.13521,0.050424,0.14659,0.21532,0.030076,0.029263,0.13921,0.13768,0.062844,0.15139,0.21026
0.4634,0.33994,0.31468,0.56503,0.12625,0.46837,0.37632,0.34477,0.28076,0.44942,0.21525,0.56477,0.21365,0.35018,0.22155,0.76133,0.35374,0.14944,0.2762,0.45877,0,0.35463,1.1081,0.41096,0.15478,0.3204,0.52585,0.64096,0.68729,0.59379,0.11271,0.13007,0.50566,0.59005,0.46442,0.29197,0.24481,0.54598,0.1027,0.46754,0.35048,0.34813,0.26482,0.4417,0.19118,0.56749,0.17641,0.31046,0.22946,0.71942,0.27158,0.11168,0.24123,0.43792,1.2891,0.32211,0.97565,0.41943,0.11447,0.22944,0.45999,0.60033,0.62631,0.60004,0.10984,0.10849,0.44547,0.54385,0.025022,0.11519,0.10201,0.22223,0.041669,0.14757,0.17578,0.025125,0.11292,0.08459,0.2267,0.049081,0.13697,0.16028
0.25562,0.40064,0.34063,0.36365,0.10455,0.30393,0.44121,0.31463,0.37657,0.34284,0.31679,0.38347,0.15982,0.31282,0.19407,0.36119,0.33238,0.16251,0.26577,0.38937,0.35463,0,0.3926,0.55271,0.26763,0.52316,0.46619,0.42095,0.36559,0.51661,0.075714,0.070747,0.3614,0.42145,0.28976,0.35846,0.31552,0.35007,0.082433,0.2829,0.42758,0.29669,0.34076,0.33699,0.25924,0.37209,0.14228,0.30957,0.17221,0.33168,0.33261,0.13636,0.3223,0.38921,0.33693,0.54274,0.37392,0.52679,0.23563,0.43907,0.47514,0.38947,0.34419,0.4725,0.078908,0.050566,0.33335,0.41041,0.035103,0.037204,0.17424,0.14443,0.051133,0.17048,0.23463,0.037803,0.026517,0.16299,0.13821,0.062895,0.17244,0.22619
0.47143,0.44069,0.3676,0.56526,0.13069,0.51224,0.35062,0.43919,0.19683,0.46585,0.27463,0.56791,0.13754,0.30095,0.19359,0.73538,0.5511,0.16083,0.39164,0.47991,1.1081,0.3926,0,0.34656,0.10588,0.44704,0.57273,0.78406,0.66583,0.79716,0.063769,0.10598,0.49024,0.66683,0.47735,0.38276,0.29072,0.54308,0.098112,0.49251,0.33569,0.40705,0.18873,0.45129,0.23317,0.56617,0.0935,0.24726,0.2073,0.7147,0.45871,0.10173,0.37204,0.45828,0.9616,0.3625,1.1559,0.3693,0.076141,0.31563,0.50496,0.71925,0.58951,0.78973,0.04813,0.077724,0.43016,0.6155,0.023504,0.11209,0.13805,0.18034,0.054542,0.21341,0.19539,0.02428,0.10425,0.1192,0.1812,0.06211,0.20061,0.17663
0.33839,0.29034,0.55736,0.47622,0.12853,0.4243,0.91593,0.33594,0.75449,0.38356,0.28809,0.53059,0.36167,0.55232,0.40154,0.38217,0.24825,0.15793,0.19078,0.50242,0.41096,0.55271,0.34656,0,0.38667,0.54416,0.6424,0.47411,0.44549,0.42568,0.22712,0.1379,0.38171,0.34957,0.34115,0.27558,0.47775,0.44595,0.10211,0.39789,0.78691,0.33462,0.66355,0.37857,0.24192,0.4961,0.35263,0.55583,0.35625,0.34566,0.17501,0.14674,0.19919,0.49002,0.39717,0.47832,0.32887,1.1816,0.32009,0.43158,0.61803,0.43096,0.41929,0.33745,0.23246,0.11817,0.34877,0.32957,0.044409,0.055201,0.17791,0.24689,0.044337,0.1345,0.24009,0.046369,0.047212,0.16505,0.24323,0.05112,0.13198,0.22695
0.11305,0.18471,0.20005,0.13356,0.077276,0.13727,0.27777,0.10122,0.34383,0.16163,0.21958,0.16524,0.33632,0.25872,0.17827,0.13864,0.089814,0.10253,0.094599,0.18559,0.15478,0.26763,0.10588,0.38667,0,0.23132,0.39871,0.082424,0.20361,0.10384,0.1427,0.088401,0.20141,0.17394,0.12188,0.17836,0.14743,0.12572,0.064021,0.13157,0.23145,0.10983,0.29497,0.16237,0.17098,0.14828,0.29434,0.24783,0.14443,0.12194,0.043998,0.073259,0.093985,0.18223,0.14939,0.22501,0.10192,0.32681,0.36873,0.16581,0.34642,0.078607,0.19503,0.076244,0.13051,0.082758,0.18634,0.16864,0.049508,0.029658,0.1309,0.15044,0.029627,0.095052,0.13384,0.053441,0.026763,0.12474,0.14264,0.030386,0.097576,0.12971
0.32099,0.3834,0.74493,0.33111,0.1226,0.33623,0.65839,0.51224,0.3085,0.35378,0.47026,0.37488,0.11195,0.43014,0.19182,0.27825,0.61399,0.36571,0.47453,0.38644,0.3204,0.52316,0.44704,0.54416,0.23132,0,0.68042,0.50638,0.37883,0.77073,0.093853,0.058015,0.34309,0.43336,0.29857,0.35715,0.55558,0.31132,0.07598,0.28446,0.56423,0.37969,0.26314,0.33725,0.30212,0.35047,0.066008,0.34108,0.15208,0.26678,0.46384,0.25076,0.40677,0.3787,0.29294,0.44585,0.35962,0.478,0.17222,0.79274,0.57904,0.41938,0.30539,0.53728,0.064109,0.01515,0.30151,0.37324,0.03166,0.031752,0.25687,0.12529,0.060002,0.21575,0.25243,0.031329,0.01157,0.2309,0.1037,0.061264,0.19602,0.22497
0.49065,0.36471,0.7686,0.34015,0.14518,0.38316,0.73906,0.43816,0.47222,0.34945,0.42861,0.40729,0.37853,0.73103,0.27479,0.43606,0.56521,0.44895,0.52011,0.39698,0.52585,0.46619,0.57273,0.6424,0.39871,0.68042,0,0.40367,0.52693,0.56619,0.27723,0.17767,0.39626,0.41262,0.3994,0.30043,0.41673,0.3208,0.10811,0.36414,0.49066,0.36477,0.36793,0.36412,0.27459,0.38709,0.29749,0.5204,0.23108,0.40443,0.26934,0.2758,0.32647,0.3837,0.50518,0.33608,0.49821,0.49353,0.26726,0.34615,0.78363,0.35912,0.47586,0.38098,0.2072,0.13963,0.36563,0.37288,0.039632,0.086158,0.24506,0.23505,0.05673,0.19449,0.24049,0.04088,0.077526,0.20466,0.21795,0.055008,0.1782,0.20092
0.35544,0.40375,0.36887,0.77103,0.12969,0.71746,0.50962,0.58064,0.22084,0.66254,0.25863,0.78005,0.07899,0.24995,0.23742,0.53312,0.41618,0.1014,0.28702,0.62724,0.64096,0.42095,0.78406,0.47411,0.082424,0.50638,0.40367,0,0.48366,0.82285,0.027443,0.0799,0.39111,0.51886,0.38817,0.37046,0.38503,0.74119,0.096878,0.67359,0.53211,0.56319,0.23651,0.62699,0.24956,0.77134,0.054891,0.25754,0.26418,0.52656,0.45386,0.083808,0.36001,0.61565,0.60011,0.40491,0.74055,0.53858,0.068939,0.44135,0.42419,1.4272,0.44197,0.83601,0.034348,0.052572,0.351,0.51185,0.016998,0.075232,0.1205,0.15008,0.043663,0.15612,0.19285,0.019803,0.065579,0.11009,0.15516,0.057619,0.15736,0.18467
0.69264,0.32111,0.3841,0.47246,0.1433,0.51572,0.45562,0.39582,0.30668,0.44833,0.29325,0.5056,0.23513,0.52873,0.24733,0.51124,0.46841,0.23126,0.41866,0.40747,0.68729,0.36559,0.66583,0.44549,0.20361,0.37883,0.52693,0.48366,0,0.55292,0.14361,0.19028,0.61737,0.55978,0.64256,0.2991,0.30153,0.45174,0.1083,0.48389,0.42385,0.38602,0.28459,0.43668,0.2506,0.49276,0.20027,0.44414,0.24303,0.4902,0.34269,0.18426,0.36497,0.3878,0.64241,0.32704,0.61005,0.44124,0.16245,0.27993,0.48116,0.46894,0.90858,0.50688,0.13651,0.14448,0.48397,0.49797,0.033688,0.12786,0.13345,0.22281,0.044334,0.16418,0.16329,0.031027,0.11161,0.11426,0.21428,0.047568,0.15211,0.15064
0.47454,0.451,0.5514,0.44126,0.13868,0.47366,0.57034,0.65208,0.19953,0.40778,0.39424,0.48063,0.055972,0.43389,0.17881,0.4618,0.68645,0.28752,0.51129,0.438,0.59379,0.51661,0.79716,0.42568,0.10384,0.77073,0.56619,0.82285,0.55292,0,0.048826,0.080619,0.44188,0.6242,0.44905,0.40708,0.47926,0.41949,0.09535,0.4171,0.53621,0.52876,0.18679,0.37824,0.32457,0.4664,0.021959,0.36523,0.17212,0.4564,0.62761,0.24576,0.54241,0.42168,0.52591,0.47258,0.67159,0.43188,0.080367,0.58863,0.55257,0.69832,0.46886,1.0275,0.046287,0.048997,0.38221,0.57887,0.014866,0.06796,0.17608,0.12945,0.057976,0.20866,0.23303,0.015581,0.054111,0.16093,0.12223,0.06405,0.20034,0.21441
0.16079,0.0054336,0.20513,0.053125,0.048121,0.10411,0.26438,0.10311,0.20774,0.085107,0.1096,0.078199,0.25055,0.32736,0.09891,0.084465,0.076083,0.18855,0.12429,0.066245,0.11271,0.075714,0.063769,0.22712,0.1427,0.093853,0.27723,0.027443,0.14361,0.048826,0,0.10567,0.077694,0.042983,0.10102,0,0.074031,0.046367,0.036926,0.10419,0.14245,0.087678,0.15253,0.09344,0.06268,0.072006,0.19701,0.23501,0.077344,0.069993,0,0.12563,0.022803,0.061988,0.11443,0.027433,0.055013,0.15237,0.093391,0,0.16606,0.026674,0.13064,0,0.23226,0.091583,0.075826,0.03601,0.015382,0.040299,0.048469,0.092182,0.01048,0.020166,0.047019,0.013187,0.041701,0.035466,0.087986,0.0081409,0.020262,0.035253
0.16453,0.043495,0.13136,0.086171,0.13524,0.15577,0.17501,0.14293,0.12513,0.10309,0.104,0.10357,0.14312,0.25282,0.1038,0.098537,0.10071,0.14071,0.13047,0.080389,0.13007,0.070747,0.10598,0.1379,0.088401,0.058015,0.17767,0.0799,0.19028,0.080619,0.10567,0,0.089375,0.10507,0.13613,0.036391,0.073698,0.084797,0.051942,0.14012,0.13198,0.13118,0.10465,0.10505,0.059295,0.0999,0.12763,0.20581,0.090173,0.08569,0.024279,0.1003,0.07247,0.077079,0.12505,0.045638,0.094398,0.11922,0.065747,0.010971,0.13766,0.081489,0.16199,0.053946,0.10305,0.10913,0.079281,0.078961,0.0093816,0.063899,0.02812,0.10393,0.012349,0.030548,0.036274,0.0080872,0.053507,0.023662,0.092152,0.006135,0.01495,0.02857
0.32099,0.31981,0.28634,0.39037,0.10375,0.34174,0.32671,0.26709,0.26954,0.36113,0.24761,0.42596,0.16405,0.27923,0.19366,0.39186,0.32017,0.13977,0.2569,0.4185,0.50566,0.3614,0.49024,0.38171,0.20141,0.34309,0.39626,0.39111,0.61737,0.44188,0.077694,0.089375,0,0.49287,0.34838,0.30381,0.27397,0.37736,0.078548,0.31969,0.33886,0.26481,0.25979,0.34273,0.23263,0.41022,0.14581,0.27404,0.18703,0.37947,0.30449,0.14412,0.29283,0.40976,0.47119,0.34712,0.46465,0.3903,0.17732,0.30668,0.41396,0.37609,0.53086,0.44292,0.085547,0.068997,0.51195,0.44124,0.030098,0.05978,0.13782,0.15024,0.045578,0.15838,0.19709,0.033514,0.051464,0.12653,0.15084,0.054221,0.15801,0.18944
0.33422,0.44724,0.25579,0.44371,0.13224,0.40012,0.28135,0.33302,0.2117,0.38137,0.32989,0.46194,0.13121,0.25126,0.18697,0.45099,0.47395,0.13634,0.3619,0.4251,0.59005,0.42145,0.66683,0.34957,0.17394,0.43336,0.41262,0.51886,0.55978,0.6242,0.042983,0.10507,0.49287,0,0.36947,0.4143,0.24252,0.42761,0.093207,0.37076,0.30266,0.31731,0.20735,0.36417,0.2675,0.45358,0.090424,0.22273,0.18344,0.45474,0.44192,0.098271,0.39561,0.41473,0.54335,0.40793,0.60733,0.37114,0.1544,0.34189,0.42959,0.48912,0.47558,0.64201,0.034046,0.067335,0.4083,0.61021,0.030301,0.084388,0.14076,0.15632,0.05661,0.2038,0.20618,0.029176,0.06512,0.12356,0.14547,0.063335,0.18734,0.19428
